# SKAGWAY_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
81,606.00,857.00,935.50,667.50,646.48,800.50,863.00,750.00,859.00,648.00,726.00,685.50,563.00,782.50,852.50,993.00,613.50,559.50,618.00,647.50,773.50,638.50,692.50,503.00,847.50,974.50,1234.00,918.00,793.00,978.81,784.00,680.00,731.50
82,618.00,875.00,955.50,692.00,664.98,820.50,888.50,768.00,873.00,662.50,741.50,700.00,581.00,802.00,874.00,1016.00,640.00,577.50,635.00,664.00,792.50,654.00,711.00,521.00,865.00,1004.50,1257.50,938.50,810.00,1001.81,803.00,696.00,751.50
83,631.50,894.00,984.50,718.50,684.48,837.00,906.50,789.00,892.00,675.50,756.50,715.00,599.00,820.00,896.50,1037.50,667.50,599.00,657.00,680.50,813.00,669.50,726.50,543.00,884.00,1033.50,1280.50,960.50,831.00,1020.31,825.00,712.50,771.00
84,643.50,910.50,1008.50,747.50,707.48,854.50,925.50,812.50,919.50,692.00,769.00,730.00,617.00,839.00,918.50,1059.50,686.00,620.00,681.50,700.00,836.00,690.00,747.00,569.50,903.00,1057.50,1303.00,982.00,850.50,1039.31,846.00,727.50,788.00
85,658.50,924.50,1028.00,768.50,729.48,870.00,943.50,833.00,944.00,705.00,782.00,744.50,637.00,856.00,940.00,1080.50,713.00,638.00,705.50,723.50,863.50,710.50,764.50,589.00,921.00,1082.50,1325.50,1002.50,868.50,1063.31,866.50,750.00,805.50
86,676.50,943.00,1047.00,792.00,751.98,891.00,966.00,850.00,972.50,719.00,801.00,762.00,656.50,873.00,961.00,1106.50,739.00,656.00,728.50,740.50,894.50,738.50,779.00,607.50,941.00,1107.50,1348.00,1021.50,884.00,1090.31,886.00,767.00,824.50
87,695.50,957.50,1065.50,813.50,772.48,910.50,987.50,870.00,1001.00,733.50,824.00,783.50,677.00,891.50,981.50,1129.00,761.50,673.50,750.00,756.50,926.50,760.50,795.00,630.50,959.00,1132.50,1376.00,1040.00,901.00,1115.31,907.00,784.00,849.00
88,716.50,980.50,1078.00,839.00,795.98,931.50,1014.00,888.00,1027.00,749.50,847.50,808.50,695.50,912.50,1005.00,1152.50,781.00,690.50,778.00,773.50,955.50,780.50,811.50,654.50,979.50,1165.50,1409.50,1063.50,917.00,1144.31,933.00,802.00,875.50
89,742.00,1011.00,1095.50,861.50,820.98,950.00,1034.50,907.50,1054.50,766.00,862.00,830.00,716.00,934.00,1026.00,1175.00,800.50,705.50,800.00,787.00,981.00,803.00,830.50,686.00,1000.50,1196.00,1438.50,1089.50,935.50,1168.31,959.00,820.50,899.50
90,767.00,1042.50,1111.00,886.50,839.48,966.50,1057.50,926.00,1078.00,780.00,881.00,850.00,734.00,958.00,1044.50,1198.50,822.00,723.00,821.50,803.50,1007.50,824.50,846.00,707.00,1022.50,1224.00,1461.50,1114.00,955.00,1193.31,982.00,838.00,924.50
91,797.00,1073.00,1129.00,910.00,856.98,987.44,1081.50,940.00,1101.00,796.00,899.00,870.50,751.00,978.50,1064.00,1220.50,844.00,742.50,840.50,824.00,1031.50,851.00,862.00,723.00,1045.50,1251.00,1486.50,1141.50,974.00,1218.31,1004.00,857.50,945.44
92,826.00,1096.50,1145.00,934.00,875.48,1005.44,1103.50,955.50,1125.50,813.50,920.50,891.50,768.00,996.50,1084.50,1243.00,867.50,762.50,858.50,848.00,1054.50,876.00,884.00,738.50,1066.00,1277.50,1510.00,1165.50,997.50,1238.81,1022.50,881.00,976.44
