,hucmask,t2m,year,month,objid,huc6
3136,6,264.92053,2014,2,6,190103
3137,6,267.87354,2014,3,6,190103
3138,6,272.619,2014,4,6,190103
3139,6,277.9886,2014,5,6,190103
3140,6,278.68002,2014,6,6,190103
3141,6,280.79245,2014,7,6,190103
3142,6,281.04004,2014,8,6,190103
3143,6,278.9915,2014,9,6,190103
3144,6,274.8196,2014,10,6,190103
3145,6,271.2864,2014,11,6,190103
3146,6,271.5844,2014,12,6,190103
3147,6,270.9904,2015,1,6,190103
3148,6,269.28748,2015,2,6,190103
3149,6,271.18588,2015,3,6,190103
3150,6,273.021,2015,4,6,190103
3151,6,278.22433,2015,5,6,190103
3152,6,279.9262,2015,6,6,190103
3153,6,280.8662,2015,7,6,190103
3154,6,280.70605,2015,8,6,190103
3155,6,277.7537,2015,9,6,190103
3156,6,275.87146,2015,10,6,190103
3157,6,270.9403,2015,11,6,190103
3158,6,270.0709,2015,12,6,190103
3159,6,272.37268,2016,1,6,190103
3160,6,271.9079,2016,2,6,190103
3161,6,272.90958,2016,3,6,190103
3162,6,275.0962,2016,4,6,190103
3163,6,277.8883,2016,5,6,190103
3164,6,279.94562,2016,6,6,190103
3165,6,281.6301,2016,7,6,190103
3166,6,281.58572,2016,8,6,190103
3167,6,278.4714,2016,9,6,190103
3168,6,272.9984,2016,10,6,190103
3169,6,271.84958,2016,11,6,190103
3170,6,267.6348,2016,12,6,190103
3171,6,269.1462,2017,1,6,190103
3172,6,267.85864,2017,2,6,190103
3173,6,265.30594,2017,3,6,190103
3174,6,273.9766,2017,4,6,190103
3175,6,276.53925,2017,5,6,190103
3176,6,278.85925,2017,6,6,190103
3177,6,280.2306,2017,7,6,190103
3178,6,281.11737,2017,8,6,190103
3179,6,278.85303,2017,9,6,190103
3180,6,274.56415,2017,10,6,190103
3181,6,267.10013,2017,11,6,190103
3182,6,270.2244,2017,12,6,190103
3183,6,268.52267,2018,1,6,190103
3184,6,266.1113,2018,2,6,190103
3185,6,269.45734,2018,3,6,190103
3186,6,272.50937,2018,4,6,190103
3187,6,276.59006,2018,5,6,190103
3188,6,279.01175,2018,6,6,190103
3189,6,281.26688,2018,7,6,190103
3190,6,281.22,2018,8,6,190103
3191,6,278.3839,2018,9,6,190103
3192,6,276.18878,2018,10,6,190103
3193,6,272.69183,2018,11,6,190103
3194,6,270.62546,2018,12,6,190103
3195,6,268.88965,2019,1,6,190103
3196,6,266.54236,2019,2,6,190103
3197,6,272.04584,2019,3,6,190103
3198,6,272.8242,2019,4,6,190103
3199,6,277.44305,2019,5,6,190103
3200,6,279.87323,2019,6,6,190103
3201,6,282.1954,2019,7,6,190103
3202,6,281.31628,2019,8,6,190103
3203,6,279.3828,2019,9,6,190103
3204,6,273.9317,2019,10,6,190103
3205,6,272.90408,2019,11,6,190103
3206,6,271.7138,2019,12,6,190103
3207,6,264.3536,2020,1,6,190103
3208,6,269.466,2020,2,6,190103
3209,6,268.55295,2020,3,6,190103
3210,6,273.08395,2020,4,6,190103
3211,6,277.66617,2020,5,6,190103
3212,6,278.7354,2020,6,6,190103
3213,6,281.11783,2020,7,6,190103
3214,6,280.55377,2020,8,6,190103
3215,6,278.85202,2020,9,6,190103
3216,6,273.18292,2020,10,6,190103
3217,6,269.28238,2020,11,6,190103
3218,6,271.8191,2020,12,6,190103
3219,6,270.074,2021,1,6,190103
3220,6,265.3665,2021,2,6,190103
3221,6,268.554,2021,3,6,190103
3222,6,272.64148,2021,4,6,190103
3223,6,275.89865,2021,5,6,190103
3224,6,279.7459,2021,6,6,190103
3225,6,280.87888,2021,7,6,190103
3226,6,281.15762,2021,8,6,190103
3227,6,278.22318,2021,9,6,190103
3228,6,273.56793,2021,10,6,190103
3229,6,269.52295,2021,11,6,190103
3230,6,266.00543,2021,12,6,190103
3231,6,267.47012,2022,1,6,190103
3232,6,270.39563,2022,2,6,190103
3233,6,271.08267,2022,3,6,190103
3234,6,271.36407,2022,4,6,190103
3235,6,276.1816,2022,5,6,190103
3236,6,280.36914,2022,6,6,190103
3237,6,281.39886,2022,7,6,190103
3238,6,281.41766,2022,8,6,190103
3239,6,279.1294,2022,9,6,190103
3240,6,276.39288,2022,10,6,190103
3241,6,269.71423,2022,11,6,190103
3242,6,266.51392,2022,12,6,190103
3243,6,271.79877,2023,1,6,190103
3244,6,268.18744,2023,2,6,190103
3245,6,267.82156,2023,3,6,190103
3246,6,272.40723,2023,4,6,190103
3247,6,276.97928,2023,5,6,190103
3248,6,279.19016,2023,6,6,190103
3249,6,281.30612,2023,7,6,190103
3250,6,281.74066,2023,8,6,190103
3251,6,278.83102,2023,9,6,190103
3252,6,275.01147,2023,10,6,190103
3253,6,272.18835,2023,11,6,190103
3254,6,271.57748,2023,12,6,190103
3255,6,268.0775,2024,1,6,190103
3256,6,269.02884,2024,2,6,190103
3257,6,270.13507,2024,3,6,190103
3258,7,270.95563,1979,1,7,190101
3259,7,270.6923,1979,2,7,190101
3260,7,276.77032,1979,3,7,190101
3261,7,278.1875,1979,4,7,190101
3262,7,280.63046,1979,5,7,190101
3263,7,282.71896,1979,6,7,190101
3264,7,286.0542,1979,7,7,190101
3265,7,287.0926,1979,8,7,190101
3266,7,285.3356,1979,9,7,190101
3267,7,282.04047,1979,10,7,190101
3268,7,278.07724,1979,11,7,190101
3269,7,274.78665,1979,12,7,190101
3270,7,270.93024,1980,1,7,190101
3271,7,275.78287,1980,2,7,190101
3272,7,275.9171,1980,3,7,190101
3273,7,278.68106,1980,4,7,190101
3274,7,281.2467,1980,5,7,190101
3275,7,284.6929,1980,6,7,190101
3276,7,285.362,1980,7,7,190101
3277,7,285.73138,1980,8,7,190101
3278,7,283.76648,1980,9,7,190101
3279,7,281.685,1980,10,7,190101
3280,7,278.86044,1980,11,7,190101
3281,7,271.84845,1980,12,7,190101
3282,7,278.57892,1981,1,7,190101
3283,7,275.9936,1981,2,7,190101
3284,7,277.7824,1981,3,7,190101
3285,7,277.6367,1981,4,7,190101
3286,7,282.23965,1981,5,7,190101
3287,7,283.4669,1981,6,7,190101
3288,7,285.779,1981,7,7,190101
3289,7,286.26114,1981,8,7,190101
3290,7,284.2834,1981,9,7,190101
3291,7,280.80835,1981,10,7,190101
3292,7,278.4629,1981,11,7,190101
3293,7,273.21378,1981,12,7,190101
3294,7,269.06458,1982,1,7,190101
3295,7,271.55096,1982,2,7,190101
3296,7,274.82812,1982,3,7,190101
3297,7,276.1708,1982,4,7,190101
3298,7,279.3896,1982,5,7,190101
3299,7,284.16977,1982,6,7,190101
3300,7,285.5203,1982,7,7,190101
3301,7,285.02972,1982,8,7,190101
3302,7,284.5615,1982,9,7,190101
3303,7,280.50092,1982,10,7,190101
3304,7,274.30466,1982,11,7,190101
3305,7,275.0966,1982,12,7,190101
3306,7,275.71744,1983,1,7,190101
3307,7,277.0781,1983,2,7,190101
3308,7,276.96573,1983,3,7,190101
3309,7,279.7043,1983,4,7,190101
3310,7,282.00842,1983,5,7,190101
3311,7,284.41022,1983,6,7,190101
3312,7,286.0496,1983,7,7,190101
3313,7,286.03268,1983,8,7,190101
3314,7,283.47153,1983,9,7,190101
3315,7,280.64215,1983,10,7,190101
3316,7,276.8347,1983,11,7,190101
3317,7,270.11078,1983,12,7,190101
3318,7,276.24387,1984,1,7,190101
3319,7,276.56274,1984,2,7,190101
3320,7,278.2137,1984,3,7,190101
3321,7,278.45944,1984,4,7,190101
3322,7,280.73132,1984,5,7,190101
3323,7,283.13846,1984,6,7,190101
3324,7,284.70416,1984,7,7,190101
3325,7,285.83252,1984,8,7,190101
3326,7,283.71817,1984,9,7,190101
3327,7,279.3457,1984,10,7,190101
3328,7,275.08508,1984,11,7,190101
3329,7,271.82065,1984,12,7,190101
3330,7,277.747,1985,1,7,190101
3331,7,273.5431,1985,2,7,190101
3332,7,275.45883,1985,3,7,190101
3333,7,276.94574,1985,4,7,190101
3334,7,280.1405,1985,5,7,190101
3335,7,282.4675,1985,6,7,190101
3336,7,285.72116,1985,7,7,190101
3337,7,285.28552,1985,8,7,190101
3338,7,283.95135,1985,9,7,190101
3339,7,279.37634,1985,10,7,190101
3340,7,268.99887,1985,11,7,190101
3341,7,275.48813,1985,12,7,190101
3342,7,276.20636,1986,1,7,190101
3343,7,272.71472,1986,2,7,190101
3344,7,277.71817,1986,3,7,190101
3345,7,277.18433,1986,4,7,190101
3346,7,280.48676,1986,5,7,190101
3347,7,283.647,1986,6,7,190101
3348,7,285.09805,1986,7,7,190101
3349,7,285.6485,1986,8,7,190101
3350,7,284.56766,1986,9,7,190101
3351,7,282.63895,1986,10,7,190101
3352,7,276.75125,1986,11,7,190101
3353,7,277.20847,1986,12,7,190101
3354,7,276.09155,1987,1,7,190101
3355,7,276.97092,1987,2,7,190101
3356,7,275.23724,1987,3,7,190101
3357,7,278.50012,1987,4,7,190101
3358,7,280.73978,1987,5,7,190101
3359,7,282.99942,1987,6,7,190101
3360,7,285.45837,1987,7,7,190101
3361,7,286.45364,1987,8,7,190101
3362,7,284.15833,1987,9,7,190101
3363,7,281.41,1987,10,7,190101
3364,7,279.3079,1987,11,7,190101
3365,7,275.95883,1987,12,7,190101
3366,7,273.3164,1988,1,7,190101
3367,7,275.66177,1988,2,7,190101
3368,7,277.21368,1988,3,7,190101
3369,7,278.33142,1988,4,7,190101
3370,7,281.24777,1988,5,7,190101
3371,7,283.30518,1988,6,7,190101
3372,7,284.61325,1988,7,7,190101
3373,7,285.50644,1988,8,7,190101
3374,7,283.41873,1988,9,7,190101
3375,7,281.4431,1988,10,7,190101
3376,7,278.19073,1988,11,7,190101
3377,7,275.13986,1988,12,7,190101
3378,7,273.75607,1989,1,7,190101
3379,7,271.05585,1989,2,7,190101
3380,7,274.60617,1989,3,7,190101
3381,7,279.16815,1989,4,7,190101
3382,7,281.5612,1989,5,7,190101
3383,7,284.06818,1989,6,7,190101
3384,7,286.4565,1989,7,7,190101
3385,7,286.57065,1989,8,7,190101
3386,7,285.4999,1989,9,7,190101
3387,7,281.05063,1989,10,7,190101
3388,7,277.52155,1989,11,7,190101
3389,7,278.7326,1989,12,7,190101
3390,7,274.22678,1990,1,7,190101
3391,7,272.58194,1990,2,7,190101
3392,7,276.6153,1990,3,7,190101
3393,7,279.1906,1990,4,7,190101
3394,7,281.9897,1990,5,7,190101
3395,7,284.49924,1990,6,7,190101
3396,7,286.91245,1990,7,7,190101
3397,7,287.50134,1990,8,7,190101
3398,7,285.29654,1990,9,7,190101
3399,7,279.90872,1990,10,7,190101
3400,7,274.84857,1990,11,7,190101
3401,7,273.00165,1990,12,7,190101
3402,7,271.66794,1991,1,7,190101
3403,7,276.5361,1991,2,7,190101
3404,7,274.39215,1991,3,7,190101
3405,7,278.02237,1991,4,7,190101
3406,7,280.79913,1991,5,7,190101
3407,7,283.07248,1991,6,7,190101
3408,7,285.08264,1991,7,7,190101
3409,7,285.8533,1991,8,7,190101
3410,7,284.4021,1991,9,7,190101
3411,7,280.01657,1991,10,7,190101
3412,7,278.75452,1991,11,7,190101
3413,7,277.60126,1991,12,7,190101
3414,7,277.48428,1992,1,7,190101
3415,7,276.27548,1992,2,7,190101
3416,7,277.38177,1992,3,7,190101
3417,7,278.94843,1992,4,7,190101
3418,7,281.29214,1992,5,7,190101
3419,7,284.46002,1992,6,7,190101
3420,7,285.7851,1992,7,7,190101
3421,7,286.0663,1992,8,7,190101
3422,7,282.8692,1992,9,7,190101
3423,7,279.81964,1992,10,7,190101
3424,7,278.75027,1992,11,7,190101
3425,7,273.02734,1992,12,7,190101
3426,7,272.5367,1993,1,7,190101
3427,7,275.8587,1993,2,7,190101
3428,7,276.52774,1993,3,7,190101
3429,7,279.7439,1993,4,7,190101
3430,7,283.17838,1993,5,7,190101
3431,7,284.84085,1993,6,7,190101
3432,7,286.45383,1993,7,7,190101
3433,7,286.88428,1993,8,7,190101
3434,7,284.93832,1993,9,7,190101
3435,7,282.3478,1993,10,7,190101
3436,7,278.23035,1993,11,7,190101
3437,7,277.7002,1993,12,7,190101
3438,7,277.6215,1994,1,7,190101
3439,7,271.43466,1994,2,7,190101
3440,7,277.3509,1994,3,7,190101
3441,7,279.59204,1994,4,7,190101
3442,7,281.35092,1994,5,7,190101
3443,7,283.68982,1994,6,7,190101
3444,7,285.78503,1994,7,7,190101
3445,7,287.35828,1994,8,7,190101
3446,7,284.35858,1994,9,7,190101
3447,7,280.9215,1994,10,7,190101
3448,7,275.56946,1994,11,7,190101
3449,7,274.31714,1994,12,7,190101
3450,7,274.7776,1995,1,7,190101
3451,7,274.20758,1995,2,7,190101
3452,7,274.60556,1995,3,7,190101
3453,7,279.22928,1995,4,7,190101
3454,7,282.4473,1995,5,7,190101
3455,7,284.06506,1995,6,7,190101
3456,7,285.87616,1995,7,7,190101
3457,7,285.29208,1995,8,7,190101
3458,7,286.09128,1995,9,7,190101
3459,7,281.13278,1995,10,7,190101
3460,7,277.0793,1995,11,7,190101
3461,7,274.3088,1995,12,7,190101
3462,7,268.83258,1996,1,7,190101
3463,7,274.92346,1996,2,7,190101
3464,7,276.18707,1996,3,7,190101
3465,7,278.90564,1996,4,7,190101
3466,7,281.34598,1996,5,7,190101
3467,7,283.47134,1996,6,7,190101
3468,7,285.3752,1996,7,7,190101
3469,7,285.7719,1996,8,7,190101
3470,7,283.61346,1996,9,7,190101
3471,7,280.12845,1996,10,7,190101
3472,7,274.9892,1996,11,7,190101
3473,7,270.99252,1996,12,7,190101
3474,7,273.2278,1997,1,7,190101
3475,7,276.85663,1997,2,7,190101
3476,7,274.98257,1997,3,7,190101
3477,7,278.95352,1997,4,7,190101
3478,7,282.71982,1997,5,7,190101
3479,7,284.9562,1997,6,7,190101
3480,7,286.6178,1997,7,7,190101
3481,7,287.8303,1997,8,7,190101
3482,7,285.80743,1997,9,7,190101
3483,7,281.22296,1997,10,7,190101
3484,7,278.73044,1997,11,7,190101
3485,7,278.17557,1997,12,7,190101
3486,7,273.17502,1998,1,7,190101
3487,7,277.9135,1998,2,7,190101
3488,7,277.4726,1998,3,7,190101
3489,7,278.99942,1998,4,7,190101
3490,7,282.1527,1998,5,7,190101
3491,7,284.59332,1998,6,7,190101
3492,7,286.12582,1998,7,7,190101
3493,7,286.00385,1998,8,7,190101
3494,7,283.99216,1998,9,7,190101
3495,7,281.69464,1998,10,7,190101
3496,7,277.44534,1998,11,7,190101
3497,7,274.493,1998,12,7,190101
3498,7,274.50916,1999,1,7,190101
3499,7,274.6782,1999,2,7,190101
3500,7,275.92615,1999,3,7,190101
3501,7,277.81772,1999,4,7,190101
3502,7,279.45352,1999,5,7,190101
3503,7,283.0474,1999,6,7,190101
3504,7,285.08563,1999,7,7,190101
3505,7,285.9523,1999,8,7,190101
3506,7,283.49576,1999,9,7,190101
3507,7,280.92886,1999,10,7,190101
3508,7,278.035,1999,11,7,190101
3509,7,276.75784,1999,12,7,190101
3510,7,272.87402,2000,1,7,190101
3511,7,275.128,2000,2,7,190101
3512,7,276.97882,2000,3,7,190101
3513,7,278.30087,2000,4,7,190101
3514,7,280.67883,2000,5,7,190101
3515,7,284.01917,2000,6,7,190101
3516,7,285.51,2000,7,7,190101
3517,7,285.75333,2000,8,7,190101
3518,7,284.04324,2000,9,7,190101
3519,7,280.94672,2000,10,7,190101
3520,7,278.96902,2000,11,7,190101
3521,7,275.5513,2000,12,7,190101
3522,7,277.4622,2001,1,7,190101
3523,7,274.6228,2001,2,7,190101
3524,7,275.98862,2001,3,7,190101
3525,7,277.8521,2001,4,7,190101
3526,7,279.7397,2001,5,7,190101
3527,7,283.17706,2001,6,7,190101
3528,7,285.02628,2001,7,7,190101
3529,7,286.11053,2001,8,7,190101
3530,7,283.98462,2001,9,7,190101
3531,7,280.16675,2001,10,7,190101
3532,7,276.74216,2001,11,7,190101
3533,7,275.11813,2001,12,7,190101
3534,7,275.656,2002,1,7,190101
3535,7,274.85123,2002,2,7,190101
3536,7,273.24258,2002,3,7,190101
3537,7,277.1386,2002,4,7,190101
3538,7,280.57364,2002,5,7,190101
3539,7,283.72156,2002,6,7,190101
3540,7,285.2933,2002,7,7,190101
3541,7,286.2683,2002,8,7,190101
3542,7,284.2653,2002,9,7,190101
3543,7,282.18008,2002,10,7,190101
3544,7,280.4834,2002,11,7,190101
3545,7,277.57507,2002,12,7,190101
3546,7,278.03116,2003,1,7,190101
3547,7,276.98807,2003,2,7,190101
3548,7,275.8393,2003,3,7,190101
3549,7,279.2078,2003,4,7,190101
3550,7,281.4547,2003,5,7,190101
3551,7,283.85904,2003,6,7,190101
3552,7,286.38577,2003,7,7,190101
3553,7,286.57742,2003,8,7,190101
3554,7,284.7353,2003,9,7,190101
3555,7,282.28638,2003,10,7,190101
3556,7,276.62415,2003,11,7,190101
3557,7,276.39624,2003,12,7,190101
3558,7,273.24173,2004,1,7,190101
3559,7,277.22256,2004,2,7,190101
3560,7,277.66016,2004,3,7,190101
3561,7,280.2958,2004,4,7,190101
3562,7,282.7898,2004,5,7,190101
3563,7,285.99838,2004,6,7,190101
3564,7,287.2724,2004,7,7,190101
3565,7,288.52185,2004,8,7,190101
3566,7,284.9641,2004,9,7,190101
3567,7,281.4265,2004,10,7,190101
3568,7,278.78683,2004,11,7,190101
3569,7,277.18887,2004,12,7,190101
3570,7,275.20325,2005,1,7,190101
3571,7,276.6398,2005,2,7,190101
3572,7,278.24872,2005,3,7,190101
3573,7,280.1359,2005,4,7,190101
3574,7,283.65378,2005,5,7,190101
3575,7,285.48395,2005,6,7,190101
3576,7,286.38028,2005,7,7,190101
3577,7,287.476,2005,8,7,190101
3578,7,284.86337,2005,9,7,190101
3579,7,281.57687,2005,10,7,190101
3580,7,278.6347,2005,11,7,190101
3581,7,278.02075,2005,12,7,190101
3582,7,276.99005,2006,1,7,190101
3583,7,275.8854,2006,2,7,190101
3584,7,275.5114,2006,3,7,190101
3585,7,278.22437,2006,4,7,190101
3586,7,281.2493,2006,5,7,190101
3587,7,284.3597,2006,6,7,190101
3588,7,285.81793,2006,7,7,190101
3589,7,285.52182,2006,8,7,190101
3590,7,284.82117,2006,9,7,190101
3591,7,281.68637,2006,10,7,190101
3592,7,274.19836,2006,11,7,190101
3593,7,277.5512,2006,12,7,190101
3594,7,276.06476,2007,1,7,190101
3595,7,276.40607,2007,2,7,190101
3596,7,275.85068,2007,3,7,190101
3597,7,278.6291,2007,4,7,190101
3598,7,280.83493,2007,5,7,190101
3599,7,283.858,2007,6,7,190101
3600,7,286.12976,2007,7,7,190101
3601,7,286.77676,2007,8,7,190101
3602,7,284.52625,2007,9,7,190101
3603,7,280.9388,2007,10,7,190101
3604,7,277.97168,2007,11,7,190101
3605,7,274.46487,2007,12,7,190101
3606,7,274.8301,2008,1,7,190101
3607,7,275.77823,2008,2,7,190101
3608,7,276.64334,2008,3,7,190101
3609,7,277.77664,2008,4,7,190101
3610,7,281.3005,2008,5,7,190101
3611,7,282.5175,2008,6,7,190101
3612,7,284.50388,2008,7,7,190101
3613,7,285.33542,2008,8,7,190101
3614,7,284.14392,2008,9,7,190101
3615,7,280.8215,2008,10,7,190101
3616,7,278.62784,2008,11,7,190101
3617,7,273.58817,2008,12,7,190101
3618,7,275.58588,2009,1,7,190101
3619,7,274.6913,2009,2,7,190101
3620,7,274.97424,2009,3,7,190101
3621,7,278.1429,2009,4,7,190101
3622,7,281.47754,2009,5,7,190101
3623,7,284.74402,2009,6,7,190101
3624,7,286.6577,2009,7,7,190101
3625,7,286.46936,2009,8,7,190101
3626,7,284.47058,2009,9,7,190101
3627,7,281.38757,2009,10,7,190101
3628,7,278.14288,2009,11,7,190101
3629,7,275.07852,2009,12,7,190101
3630,7,277.52448,2010,1,7,190101
3631,7,278.06686,2010,2,7,190101
3632,7,277.67847,2010,3,7,190101
3633,7,278.8453,2010,4,7,190101
3634,7,281.84335,2010,5,7,190101
3635,7,283.5574,2010,6,7,190101
3636,7,285.27234,2010,7,7,190101
3637,7,286.11154,2010,8,7,190101
3638,7,284.94983,2010,9,7,190101
3639,7,281.81033,2010,10,7,190101
3640,7,277.66733,2010,11,7,190101
3641,7,276.07172,2010,12,7,190101
3642,7,274.7207,2011,1,7,190101
3643,7,274.175,2011,2,7,190101
3644,7,276.1028,2011,3,7,190101
3645,7,277.84177,2011,4,7,190101
3646,7,281.4037,2011,5,7,190101
3647,7,283.99463,2011,6,7,190101
3648,7,285.26495,2011,7,7,190101
3649,7,285.54184,2011,8,7,190101
3650,7,284.36652,2011,9,7,190101
3651,7,281.1792,2011,10,7,190101
3652,7,276.71445,2011,11,7,190101
3653,7,277.07724,2011,12,7,190101
3654,7,273.69543,2012,1,7,190101
3655,7,276.4772,2012,2,7,190101
3656,7,275.46735,2012,3,7,190101
3657,7,279.05557,2012,4,7,190101
3658,7,280.1904,2012,5,7,190101
3659,7,283.2787,2012,6,7,190101
3660,7,285.08743,2012,7,7,190101
3661,7,285.79282,2012,8,7,190101
3662,7,284.2542,2012,9,7,190101
3663,7,279.74542,2012,10,7,190101
3664,7,278.22604,2012,11,7,190101
3665,7,274.95154,2012,12,7,190101
3666,7,277.16928,2013,1,7,190101
3667,7,277.42917,2013,2,7,190101
3668,7,276.38092,2013,3,7,190101
3669,7,278.37805,2013,4,7,190101
3670,7,281.99377,2013,5,7,190101
3671,7,285.13956,2013,6,7,190101
3672,7,286.58517,2013,7,7,190101
3673,7,287.23276,2013,8,7,190101
3674,7,285.43317,2013,9,7,190101
3675,7,282.51935,2013,10,7,190101
3676,7,278.3282,2013,11,7,190101
3677,7,276.71588,2013,12,7,190101
3678,7,278.53998,2014,1,7,190101
3679,7,273.8087,2014,2,7,190101
3680,7,276.31638,2014,3,7,190101
3681,7,279.15335,2014,4,7,190101
3682,7,282.89484,2014,5,7,190101
3683,7,284.13733,2014,6,7,190101
3684,7,286.50623,2014,7,7,190101
3685,7,287.34235,2014,8,7,190101
3686,7,285.85837,2014,9,7,190101
3687,7,282.6576,2014,10,7,190101
3688,7,278.33728,2014,11,7,190101
3689,7,278.4049,2014,12,7,190101
3690,7,278.7314,2015,1,7,190101
3691,7,277.87384,2015,2,7,190101
3692,7,278.9455,2015,3,7,190101
3693,7,279.42206,2015,4,7,190101
3694,7,283.39865,2015,5,7,190101
3695,7,285.36832,2015,6,7,190101
3696,7,286.9713,2015,7,7,190101
3697,7,286.6643,2015,8,7,190101
3698,7,284.1237,2015,9,7,190101
3699,7,282.70172,2015,10,7,190101
3700,7,278.78992,2015,11,7,190101
3701,7,277.0615,2015,12,7,190101
3702,7,278.4213,2016,1,7,190101
3703,7,279.01205,2016,2,7,190101
3704,7,279.3496,2016,3,7,190101
3705,7,280.91208,2016,4,7,190101
3706,7,283.41846,2016,5,7,190101
3707,7,284.9792,2016,6,7,190101
3708,7,287.1441,2016,7,7,190101
3709,7,287.59772,2016,8,7,190101
3710,7,284.87225,2016,9,7,190101
3711,7,281.83786,2016,10,7,190101
3712,7,279.94193,2016,11,7,190101
3713,7,274.72357,2016,12,7,190101
3714,7,276.3926,2017,1,7,190101
3715,7,275.09274,2017,2,7,190101
3716,7,275.5043,2017,3,7,190101
3717,7,280.25632,2017,4,7,190101
3718,7,281.98712,2017,5,7,190101
3719,7,283.724,2017,6,7,190101
3720,7,285.68353,2017,7,7,190101
3721,7,286.96707,2017,8,7,190101
3722,7,285.29166,2017,9,7,190101
3723,7,281.57605,2017,10,7,190101
3724,7,277.23337,2017,11,7,190101
3725,7,276.9961,2017,12,7,190101
3726,7,277.00247,2018,1,7,190101
3727,7,274.91437,2018,2,7,190101
3728,7,277.22443,2018,3,7,190101
3729,7,279.03607,2018,4,7,190101
3730,7,282.1679,2018,5,7,190101
3731,7,284.3872,2018,6,7,190101
3732,7,287.55893,2018,7,7,190101
3733,7,287.3857,2018,8,7,190101
3734,7,285.0863,2018,9,7,190101
3735,7,282.7695,2018,10,7,190101
3736,7,280.67862,2018,11,7,190101
3737,7,277.51675,2018,12,7,190101
3738,7,277.2904,2019,1,7,190101
3739,7,273.39136,2019,2,7,190101
3740,7,278.38177,2019,3,7,190101
3741,7,279.59317,2019,4,7,190101
3742,7,282.91415,2019,5,7,190101
3743,7,284.94724,2019,6,7,190101
3744,7,287.3539,2019,7,7,190101
3745,7,287.23843,2019,8,7,190101
3746,7,285.61652,2019,9,7,190101
3747,7,281.41983,2019,10,7,190101
3748,7,280.42493,2019,11,7,190101
3749,7,278.17618,2019,12,7,190101
3750,7,273.11813,2020,1,7,190101
3751,7,276.60388,2020,2,7,190101
3752,7,276.43997,2020,3,7,190101
3753,7,279.17047,2020,4,7,190101
3754,7,283.24237,2020,5,7,190101
3755,7,283.9956,2020,6,7,190101
3756,7,286.3188,2020,7,7,190101
3757,7,286.50067,2020,8,7,190101
3758,7,285.76413,2020,9,7,190101
3759,7,281.04193,2020,10,7,190101
3760,7,277.907,2020,11,7,190101
3761,7,278.78876,2020,12,7,190101
3762,7,277.15585,2021,1,7,190101
3763,7,274.74207,2021,2,7,190101
3764,7,276.5681,2021,3,7,190101
3765,7,279.38284,2021,4,7,190101
3766,7,281.40256,2021,5,7,190101
3767,7,285.2574,2021,6,7,190101
3768,7,286.47183,2021,7,7,190101
3769,7,286.8637,2021,8,7,190101
3770,7,284.62155,2021,9,7,190101
3771,7,280.6744,2021,10,7,190101
3772,7,278.4695,2021,11,7,190101
3773,7,272.49942,2021,12,7,190101
3774,7,275.19055,2022,1,7,190101
3775,7,277.30795,2022,2,7,190101
3776,7,277.8157,2022,3,7,190101
3777,7,278.38046,2022,4,7,190101
3778,7,281.3599,2022,5,7,190101
3779,7,285.22052,2022,6,7,190101
3780,7,286.6875,2022,7,7,190101
3781,7,287.71085,2022,8,7,190101
3782,7,285.68515,2022,9,7,190101
3783,7,283.255,2022,10,7,190101
3784,7,277.08887,2022,11,7,190101
3785,7,273.545,2022,12,7,190101
3786,7,277.86313,2023,1,7,190101
3787,7,275.38306,2023,2,7,190101
3788,7,275.70078,2023,3,7,190101
3789,7,278.24973,2023,4,7,190101
3790,7,282.69275,2023,5,7,190101
3791,7,284.64194,2023,6,7,190101
3792,7,287.31552,2023,7,7,190101
3793,7,287.6105,2023,8,7,190101
3794,7,284.977,2023,9,7,190101
3795,7,282.08362,2023,10,7,190101
3796,7,280.13242,2023,11,7,190101
3797,7,278.55475,2023,12,7,190101
3798,7,275.626,2024,1,7,190101
3799,7,276.47058,2024,2,7,190101
3800,7,277.43326,2024,3,7,190101
3801,8,259.33514,1979,1,8,190205
3802,8,250.87033,1979,2,8,190205
3803,8,266.11853,1979,3,8,190205
3804,8,270.91086,1979,4,8,190205
