,hucmask,sd,year,month,objid,huc6
10797,20,0.044986736,2019,1,20,190801
10798,20,0.05424104,2019,2,20,190801
10799,20,0.052200954,2019,3,20,190801
10800,20,0.03415778,2019,4,20,190801
10801,20,0.00020541411,2019,5,20,190801
10802,20,0.0,2019,6,20,190801
10803,20,0.0,2019,7,20,190801
10804,20,0.00029931802,2019,8,20,190801
10805,20,0.0008122499,2019,9,20,190801
10806,20,0.0073298123,2019,10,20,190801
10807,20,0.023280136,2019,11,20,190801
10808,20,0.024988588,2019,12,20,190801
10809,20,0.03305442,2020,1,20,190801
10810,20,0.0426849,2020,2,20,190801
10811,20,0.05896855,2020,3,20,190801
10812,20,0.026597872,2020,4,20,190801
10813,20,4.1081355e-05,2020,5,20,190801
10814,20,0.0,2020,6,20,190801
10815,20,0.0,2020,7,20,190801
10816,20,0.00014026348,2020,8,20,190801
10817,20,0.0019385375,2020,9,20,190801
10818,20,0.004289046,2020,10,20,190801
10819,20,0.021222433,2020,11,20,190801
10820,20,0.03076962,2020,12,20,190801
10821,20,0.041282803,2021,1,20,190801
10822,20,0.043541215,2021,2,20,190801
10823,20,0.05390416,2021,3,20,190801
10824,20,0.010489712,2021,4,20,190801
10825,20,0.0017847721,2021,5,20,190801
10826,20,0.0,2021,6,20,190801
10827,20,0.0,2021,7,20,190801
10828,20,0.00013557215,2021,8,20,190801
10829,20,0.004864834,2021,9,20,190801
10830,20,0.010389957,2021,10,20,190801
10831,20,0.018394763,2021,11,20,190801
10832,20,0.049670234,2021,12,20,190801
10833,20,0.05297743,2022,1,20,190801
10834,20,0.0652619,2022,2,20,190801
10835,20,0.06477361,2022,3,20,190801
10836,20,0.02677981,2022,4,20,190801
10837,20,0.0024778952,2022,5,20,190801
10838,20,0.0,2022,6,20,190801
10839,20,1.3498159e-05,2022,7,20,190801
10840,20,0.0,2022,8,20,190801
10841,20,0.0018968289,2022,9,20,190801
10842,20,0.009473197,2022,10,20,190801
10843,20,0.03136002,2022,11,20,190801
10844,20,0.0460596,2022,12,20,190801
10845,20,0.060460456,2023,1,20,190801
10846,20,0.07122779,2023,2,20,190801
10847,20,0.08610636,2023,3,20,190801
10848,20,0.092927344,2023,4,20,190801
10849,20,0.0022977241,2023,5,20,190801
10850,20,4.166823e-05,2023,6,20,190801
10851,20,0.0,2023,7,20,190801
10852,20,3.697322e-05,2023,8,20,190801
10853,20,0.00053642347,2023,9,20,190801
10854,20,0.017226763,2023,10,20,190801
10855,20,0.03583105,2023,11,20,190801
10856,20,0.07128823,2023,12,20,190801
10857,20,0.07867208,2024,1,20,190801
10858,20,0.084196575,2024,2,20,190801
10859,20,0.09773704,2024,3,20,190801
10860,21,0.06124687,1979,1,21,190605
10861,21,0.06591938,1979,2,21,190605
10862,21,0.07468908,1979,3,21,190605
10863,21,0.07534434,1979,4,21,190605
10864,21,0.023788493,1979,5,21,190605
10865,21,4.4062814e-05,1979,6,21,190605
10866,21,0.0,1979,7,21,190605
10867,21,0.00074010994,1979,8,21,190605
10868,21,0.009913753,1979,9,21,190605
10869,21,0.047483966,1979,10,21,190605
10870,21,0.0704736,1979,11,21,190605
10871,21,0.08040119,1979,12,21,190605
10872,21,0.09087555,1980,1,21,190605
10873,21,0.10169022,1980,2,21,190605
10874,21,0.10539166,1980,3,21,190605
10875,21,0.12088616,1980,4,21,190605
10876,21,0.06266347,1980,5,21,190605
10877,21,0.0,1980,6,21,190605
10878,21,0.006233524,1980,7,21,190605
10879,21,0.0061625363,1980,8,21,190605
10880,21,0.037528552,1980,9,21,190605
10881,21,0.043296963,1980,10,21,190605
10882,21,0.061262377,1980,11,21,190605
10883,21,0.070764035,1980,12,21,190605
10884,21,0.08033264,1981,1,21,190605
10885,21,0.08330457,1981,2,21,190605
10886,21,0.09100367,1981,3,21,190605
10887,21,0.09498911,1981,4,21,190605
10888,21,0.0042253025,1981,5,21,190605
10889,21,0.004399144,1981,6,21,190605
10890,21,0.00025866504,1981,7,21,190605
10891,21,0.0049890834,1981,8,21,190605
10892,21,0.038294777,1981,9,21,190605
10893,21,0.05649438,1981,10,21,190605
10894,21,0.069484524,1981,11,21,190605
10895,21,0.07219372,1981,12,21,190605
10896,21,0.072912626,1982,1,21,190605
10897,21,0.08097975,1982,2,21,190605
10898,21,0.080965064,1982,3,21,190605
10899,21,0.093561895,1982,4,21,190605
10900,21,0.05604394,1982,5,21,190605
10901,21,0.0,1982,6,21,190605
10902,21,3.263912e-05,1982,7,21,190605
10903,21,0.005508084,1982,8,21,190605
10904,21,0.018402796,1982,9,21,190605
10905,21,0.047066152,1982,10,21,190605
10906,21,0.057689846,1982,11,21,190605
10907,21,0.07128385,1982,12,21,190605
10908,21,0.07316314,1983,1,21,190605
10909,21,0.07922939,1983,2,21,190605
10910,21,0.08386112,1983,3,21,190605
10911,21,0.075694434,1983,4,21,190605
10912,21,0.03962978,1983,5,21,190605
10913,21,0.0,1983,6,21,190605
10914,21,0.00040717304,1983,7,21,190605
10915,21,0.009343379,1983,8,21,190605
10916,21,0.02767272,1983,9,21,190605
10917,21,0.042156167,1983,10,21,190605
10918,21,0.05193124,1983,11,21,190605
10919,21,0.05565065,1983,12,21,190605
10920,21,0.06629148,1984,1,21,190605
10921,21,0.07194563,1984,2,21,190605
10922,21,0.07936648,1984,3,21,190605
10923,21,0.0882439,1984,4,21,190605
10924,21,0.0473248,1984,5,21,190605
10925,21,7.833389e-05,1984,6,21,190605
10926,21,1.22396705e-05,1984,7,21,190605
10927,21,0.008125879,1984,8,21,190605
10928,21,0.0032786992,1984,9,21,190605
10929,21,0.016817285,1984,10,21,190605
10930,21,0.022377608,1984,11,21,190605
10931,21,0.03229304,1984,12,21,190605
10932,21,0.045689527,1985,1,21,190605
10933,21,0.054567777,1985,2,21,190605
10934,21,0.061064087,1985,3,21,190605
10935,21,0.068548575,1985,4,21,190605
10936,21,0.020887528,1985,5,21,190605
10937,21,0.0,1985,6,21,190605
10938,21,1.9583473e-05,1985,7,21,190605
10939,21,1.9583473e-05,1985,8,21,190605
10940,21,0.012935462,1985,9,21,190605
10941,21,0.02304511,1985,10,21,190605
10942,21,0.032571286,1985,11,21,190605
10943,21,0.050122943,1985,12,21,190605
10944,21,0.05556494,1986,1,21,190605
10945,21,0.06810628,1986,2,21,190605
10946,21,0.071437284,1986,3,21,190605
10947,21,0.072832644,1986,4,21,190605
10948,21,0.060375348,1986,5,21,190605
10949,21,0.0,1986,6,21,190605
10950,21,0.00020644243,1986,7,21,190605
10951,21,0.009748908,1986,8,21,190605
10952,21,0.0088709025,1986,9,21,190605
10953,21,0.03151127,1986,10,21,190605
10954,21,0.03623762,1986,11,21,190605
10955,21,0.057733923,1986,12,21,190605
10956,21,0.0671385,1987,1,21,190605
10957,21,0.07523499,1987,2,21,190605
10958,21,0.07428843,1987,3,21,190605
10959,21,0.07797598,1987,4,21,190605
10960,21,0.013153329,1987,5,21,190605
10961,21,8.15978e-07,1987,6,21,190605
10962,21,0.00050427695,1987,7,21,190605
10963,21,0.008108718,1987,8,21,190605
10964,21,0.023613054,1987,9,21,190605
10965,21,0.03781335,1987,10,21,190605
10966,21,0.054392334,1987,11,21,190605
10967,21,0.069334395,1987,12,21,190605
10968,21,0.071323834,1988,1,21,190605
10969,21,0.078277096,1988,2,21,190605
10970,21,0.077583484,1988,3,21,190605
10971,21,0.06383934,1988,4,21,190605
10972,21,0.019110259,1988,5,21,190605
10973,21,0.0,1988,6,21,190605
10974,21,3.263912e-06,1988,7,21,190605
10975,21,0.007169527,1988,8,21,190605
10976,21,0.009767716,1988,9,21,190605
10977,21,0.030702598,1988,10,21,190605
10978,21,0.04051435,1988,11,21,190605
10979,21,0.052881066,1988,12,21,190605
10980,21,0.057981156,1989,1,21,190605
10981,21,0.08097158,1989,2,21,190605
10982,21,0.0818186,1989,3,21,190605
10983,21,0.08874088,1989,4,21,190605
10984,21,0.033294268,1989,5,21,190605
10985,21,0.0,1989,6,21,190605
10986,21,5.059064e-05,1989,7,21,190605
10987,21,0.0,1989,8,21,190605
10988,21,0.012611509,1989,9,21,190605
10989,21,0.050091933,1989,10,21,190605
10990,21,0.052330267,1989,11,21,190605
10991,21,0.055571478,1989,12,21,190605
10992,21,0.063344836,1990,1,21,190605
10993,21,0.066040136,1990,2,21,190605
10994,21,0.08195569,1990,3,21,190605
10995,21,0.09754324,1990,4,21,190605
10996,21,0.002893578,1990,5,21,190605
10997,21,0.0,1990,6,21,190605
10998,21,1.631956e-06,1990,7,21,190605
10999,21,0.0019494403,1990,8,21,190605
11000,21,0.023404958,1990,9,21,190605
11001,21,0.040498856,1990,10,21,190605
11002,21,0.048054364,1990,11,21,190605
11003,21,0.05777554,1990,12,21,190605
11004,21,0.077463515,1991,1,21,190605
11005,21,0.0826134,1991,2,21,190605
11006,21,0.097414315,1991,3,21,190605
11007,21,0.09561743,1991,4,21,190605
11008,21,0.010699555,1991,5,21,190605
11009,21,0.0,1991,6,21,190605
11010,21,0.0,1991,7,21,190605
11011,21,0.0023998755,1991,8,21,190605
11012,21,0.009464955,1991,9,21,190605
11013,21,0.025739579,1991,10,21,190605
11014,21,0.0351515,1991,11,21,190605
11015,21,0.042489126,1991,12,21,190605
11016,21,0.053341303,1992,1,21,190605
11017,21,0.06195434,1992,2,21,190605
11018,21,0.07134586,1992,3,21,190605
11019,21,0.07820857,1992,4,21,190605
11020,21,0.036981005,1992,5,21,190605
11021,21,0.0,1992,6,21,190605
11022,21,0.0,1992,7,21,190605
11023,21,0.004327315,1992,8,21,190605
11024,21,0.022603627,1992,9,21,190605
11025,21,0.03543546,1992,10,21,190605
11026,21,0.050559487,1992,11,21,190605
11027,21,0.05598031,1992,12,21,190605
11028,21,0.074575655,1993,1,21,190605
11029,21,0.08001196,1993,2,21,190605
11030,21,0.08404553,1993,3,21,190605
11031,21,0.08275458,1993,4,21,190605
11032,21,0.008680741,1993,5,21,190605
11033,21,0.0,1993,6,21,190605
11034,21,0.0002864083,1993,7,21,190605
11035,21,0.006847185,1993,8,21,190605
11036,21,0.022479588,1993,9,21,190605
11037,21,0.041788157,1993,10,21,190605
11038,21,0.05146773,1993,11,21,190605
11039,21,0.059522618,1993,12,21,190605
11040,21,0.064675756,1994,1,21,190605
11041,21,0.076692395,1994,2,21,190605
11042,21,0.09812343,1994,3,21,190605
11043,21,0.10412849,1994,4,21,190605
11044,21,0.011724482,1994,5,21,190605
11045,21,9.138954e-05,1994,6,21,190605
11046,21,0.0,1994,7,21,190605
11047,21,0.005406869,1994,8,21,190605
11048,21,0.03593978,1994,9,21,190605
11049,21,0.05841364,1994,10,21,190605
11050,21,0.0730636,1994,11,21,190605
11051,21,0.08467386,1994,12,21,190605
11052,21,0.09192417,1995,1,21,190605
11053,21,0.10839379,1995,2,21,190605
11054,21,0.13087747,1995,3,21,190605
11055,21,0.09414045,1995,4,21,190605
11056,21,0.00018114712,1995,5,21,190605
11057,21,1.4687605e-05,1995,6,21,190605
11058,21,0.0,1995,7,21,190605
11059,21,0.004464412,1995,8,21,190605
11060,21,0.0033374904,1995,9,21,190605
11061,21,0.021063015,1995,10,21,190605
11062,21,0.051197633,1995,11,21,190605
11063,21,0.060899265,1995,12,21,190605
11064,21,0.07344631,1996,1,21,190605
11065,21,0.09269773,1996,2,21,190605
11066,21,0.11222742,1996,3,21,190605
11067,21,0.119214155,1996,4,21,190605
11068,21,0.03370793,1996,5,21,190605
11069,21,0.0005728166,1996,6,21,190605
11070,21,0.0031742896,1996,7,21,190605
11071,21,0.0073000276,1996,8,21,190605
11072,21,0.052719492,1996,9,21,190605
11073,21,0.083178096,1996,10,21,190605
11074,21,0.09224729,1996,11,21,190605
11075,21,0.10164779,1996,12,21,190605
11076,21,0.10846884,1997,1,21,190605
11077,21,0.121774785,1997,2,21,190605
11078,21,0.13551486,1997,3,21,190605
11079,21,0.12686999,1997,4,21,190605
11080,21,0.042079486,1997,5,21,190605
11081,21,0.0,1997,6,21,190605
11082,21,1.8767494e-05,1997,7,21,190605
11083,21,0.00021378625,1997,8,21,190605
11084,21,0.007879469,1997,9,21,190605
11085,21,0.03635677,1997,10,21,190605
11086,21,0.04765128,1997,11,21,190605
11087,21,0.06396175,1997,12,21,190605
11088,21,0.07141278,1998,1,21,190605
11089,21,0.079116784,1998,2,21,190605
11090,21,0.08298633,1998,3,21,190605
11091,21,0.0628536,1998,4,21,190605
11092,21,0.00014034822,1998,5,21,190605
11093,21,0.0,1998,6,21,190605
11094,21,0.0,1998,7,21,190605
11095,21,0.0001893069,1998,8,21,190605
11096,21,0.014316174,1998,9,21,190605
11097,21,0.034838974,1998,10,21,190605
11098,21,0.042946942,1998,11,21,190605
11099,21,0.06459255,1998,12,21,190605
11100,21,0.07496326,1999,1,21,190605
11101,21,0.079923004,1999,2,21,190605
11102,21,0.093213454,1999,3,21,190605
11103,21,0.09907244,1999,4,21,190605
11104,21,0.0061299047,1999,5,21,190605
11105,21,9.791736e-06,1999,6,21,190605
11106,21,0.00015258789,1999,7,21,190605
11107,21,0.0014345021,1999,8,21,190605
11108,21,0.01995406,1999,9,21,190605
11109,21,0.044278644,1999,10,21,190605
11110,21,0.05383827,1999,11,21,190605
11111,21,0.07473724,1999,12,21,190605
11112,21,0.091388844,2000,1,21,190605
11113,21,0.1070555,2000,2,21,190605
11114,21,0.12343048,2000,3,21,190605
11115,21,0.150838,2000,4,21,190605
11116,21,0.1748411,2000,5,21,190605
11117,21,0.0024822892,2000,6,21,190605
11118,21,0.0,2000,7,21,190605
11119,21,0.00048061615,2000,8,21,190605
11120,21,0.022148285,2000,9,21,190605
11121,21,0.03071647,2000,10,21,190605
11122,21,0.04281143,2000,11,21,190605
11123,21,0.04851947,2000,12,21,190605
11124,21,0.060562227,2001,1,21,190605
11125,21,0.06506418,2001,2,21,190605
11126,21,0.069313996,2001,3,21,190605
11127,21,0.07710937,2001,4,21,190605
11128,21,0.06812505,2001,5,21,190605
11129,21,3.263912e-06,2001,6,21,190605
11130,21,0.001219905,2001,7,21,190605
11131,21,0.0,2001,8,21,190605
11132,21,0.0067623286,2001,9,21,190605
11133,21,0.029977974,2001,10,21,190605
11134,21,0.034700245,2001,11,21,190605
11135,21,0.044055868,2001,12,21,190605
11136,21,0.052435555,2002,1,21,190605
11137,21,0.055615548,2002,2,21,190605
11138,21,0.0631947,2002,3,21,190605
11139,21,0.07808615,2002,4,21,190605
11140,21,0.008116893,2002,5,21,190605
11141,21,0.00141001,2002,6,21,190605
11142,21,1.9583473e-05,2002,7,21,190605
11143,21,0.008658733,2002,8,21,190605
11144,21,0.0076844017,2002,9,21,190605
11145,21,0.025396854,2002,10,21,190605
11146,21,0.033399522,2002,11,21,190605
11147,21,0.045010623,2002,12,21,190605
11148,21,0.04580458,2003,1,21,190605
11149,21,0.05692525,2003,2,21,190605
11150,21,0.07009164,2003,3,21,190605
11151,21,0.06210532,2003,4,21,190605
11152,21,0.044405095,2003,5,21,190605
11153,21,0.0,2003,6,21,190605
11154,21,0.0042220512,2003,7,21,190605
11155,21,0.00011423692,2003,8,21,190605
11156,21,0.031797696,2003,9,21,190605
11157,21,0.031194653,2003,10,21,190605
11158,21,0.0600661,2003,11,21,190605
11159,21,0.07951584,2003,12,21,190605
11160,21,0.0974298,2004,1,21,190605
11161,21,0.10922529,2004,2,21,190605
11162,21,0.13144948,2004,3,21,190605
11163,21,0.13716568,2004,4,21,190605
11164,21,0.024439666,2004,5,21,190605
11165,21,0.0,2004,6,21,190605
11166,21,0.000300285,2004,7,21,190605
11167,21,0.00058424025,2004,8,21,190605
11168,21,0.002576119,2004,9,21,190605
11169,21,0.015349284,2004,10,21,190605
11170,21,0.026730232,2004,11,21,190605
11171,21,0.035291065,2004,12,21,190605
11172,21,0.064170614,2005,1,21,190605
11173,21,0.07273149,2005,2,21,190605
11174,21,0.088773504,2005,3,21,190605
11175,21,0.08947773,2005,4,21,190605
11176,21,0.0064130416,2005,5,21,190605
11177,21,0.0,2005,6,21,190605
11178,21,0.0006283184,2005,7,21,190605
11179,21,0.00418776,2005,8,21,190605
11180,21,0.0074289953,2005,9,21,190605
11181,21,0.012867754,2005,10,21,190605
11182,21,0.0243034,2005,11,21,190605
11183,21,0.038963113,2005,12,21,190605
11184,21,0.041868124,2006,1,21,190605
11185,21,0.049284905,2006,2,21,190605
11186,21,0.05576081,2006,3,21,190605
11187,21,0.06745104,2006,4,21,190605
11188,21,0.0035161641,2006,5,21,190605
11189,21,8.241378e-05,2006,6,21,190605
11190,21,0.0,2006,7,21,190605
11191,21,0.0010958763,2006,8,21,190605
11192,21,0.00082496396,2006,9,21,190605
11193,21,0.0073221046,2006,10,21,190605
11194,21,0.016687512,2006,11,21,190605
11195,21,0.024580041,2006,12,21,190605
11196,21,0.03209064,2007,1,21,190605
11197,21,0.033086162,2007,2,21,190605
11198,21,0.03734904,2007,3,21,190605
11199,21,0.038357623,2007,4,21,190605
11200,21,0.008667679,2007,5,21,190605
11201,21,0.0,2007,6,21,190605
11202,21,0.0002447934,2007,7,21,190605
11203,21,0.00026274493,2007,8,21,190605
11204,21,0.0005214227,2007,9,21,190605
11205,21,0.0068153366,2007,10,21,190605
11206,21,0.010178151,2007,11,21,190605
11207,21,0.015605493,2007,12,21,190605
11208,21,0.020706398,2008,1,21,190605
11209,21,0.026344271,2008,2,21,190605
11210,21,0.031561863,2008,3,21,190605
11211,21,0.03717276,2008,4,21,190605
11212,21,0.006550947,2008,5,21,190605
11213,21,0.0,2008,6,21,190605
11214,21,0.0027107887,2008,7,21,190605
11215,21,0.00029130417,2008,8,21,190605
11216,21,0.009022669,2008,9,21,190605
11217,21,0.025712647,2008,10,21,190605
11218,21,0.035883486,2008,11,21,190605
11219,21,0.039943144,2008,12,21,190605
11220,21,0.046432085,2009,1,21,190605
11221,21,0.054626517,2009,2,21,190605
11222,21,0.05952179,2009,3,21,190605
11223,21,0.06589081,2009,4,21,190605
11224,21,0.0367566,2009,5,21,190605
11225,21,3.9982922e-05,2009,6,21,190605
11226,21,0.0,2009,7,21,190605
11227,21,0.0019942962,2009,8,21,190605
11228,21,0.009337663,2009,9,21,190605
11229,21,0.036051575,2009,10,21,190605
11230,21,0.048463974,2009,11,21,190605
11231,21,0.06644976,2009,12,21,190605
11232,21,0.080814905,2010,1,21,190605
11233,21,0.09366879,2010,2,21,190605
11234,21,0.101918675,2010,3,21,190605
11235,21,0.09071969,2010,4,21,190605
11236,21,0.00047000335,2010,5,21,190605
11237,21,0.0,2010,6,21,190605
11238,21,0.0,2010,7,21,190605
11239,21,4.8958682e-05,2010,8,21,190605
11240,21,0.0016948348,2010,9,21,190605
11241,21,0.030241564,2010,10,21,190605
11242,21,0.066475086,2010,11,21,190605
11243,21,0.076893955,2010,12,21,190605
11244,21,0.08605618,2011,1,21,190605
11245,21,0.1099434,2011,2,21,190605
11246,21,0.1202782,2011,3,21,190605
11247,21,0.13213165,2011,4,21,190605
11248,21,0.0014483941,2011,5,21,190605
11249,21,0.0014190291,2011,6,21,190605
11250,21,0.00050427445,2011,7,21,190605
11251,21,0.0,2011,8,21,190605
11252,21,0.0023035747,2011,9,21,190605
11253,21,0.015183597,2011,10,21,190605
11254,21,0.025274463,2011,11,21,190605
11255,21,0.04018552,2011,12,21,190605
11256,21,0.050953645,2012,1,21,190605
11257,21,0.058074187,2012,2,21,190605
11258,21,0.06340765,2012,3,21,190605
11259,21,0.07576539,2012,4,21,190605
11260,21,0.012946912,2012,5,21,190605
11261,21,0.00020317853,2012,6,21,190605
11262,21,0.0,2012,7,21,190605
11263,21,0.0009775646,2012,8,21,190605
11264,21,0.0052526393,2012,9,21,190605
11265,21,0.038945176,2012,10,21,190605
11266,21,0.05348739,2012,11,21,190605
11267,21,0.060083225,2012,12,21,190605
11268,21,0.07784952,2013,1,21,190605
11269,21,0.091911085,2013,2,21,190605
11270,21,0.099252775,2013,3,21,190605
11271,21,0.12266018,2013,4,21,190605
11272,21,0.05631079,2013,5,21,190605
11273,21,0.0,2013,6,21,190605
11274,21,0.0,2013,7,21,190605
11275,21,0.005323637,2013,8,21,190605
11276,21,0.011744086,2013,9,21,190605
11277,21,0.023147909,2013,10,21,190605
11278,21,0.048996024,2013,11,21,190605
11279,21,0.06503074,2013,12,21,190605
11280,21,0.0766247,2014,1,21,190605
11281,21,0.083933726,2014,2,21,190605
11282,21,0.08920437,2014,3,21,190605
11283,21,0.08971189,2014,4,21,190605
11284,21,0.04509218,2014,5,21,190605
11285,21,1.1423693e-05,2014,6,21,190605
11286,21,5.2222593e-05,2014,7,21,190605
11287,21,0.0021101753,2014,8,21,190605
11288,21,0.009053663,2014,9,21,190605
11289,21,0.055762418,2014,10,21,190605
11290,21,0.061807457,2014,11,21,190605
11291,21,0.07528642,2014,12,21,190605
11292,21,0.10440348,2015,1,21,190605
11293,21,0.112956144,2015,2,21,190605
11294,21,0.12310327,2015,3,21,190605
11295,21,0.12913036,2015,4,21,190605
11296,21,0.0030339134,2015,5,21,190605
11297,21,0.0,2015,6,21,190605
11298,21,0.00010607715,2015,7,21,190605
11299,21,0.008993322,2015,8,21,190605
11300,21,0.017656974,2015,9,21,190605
11301,21,0.037807614,2015,10,21,190605
11302,21,0.03692552,2015,11,21,190605
11303,21,0.04053802,2015,12,21,190605
11304,21,0.048017625,2016,1,21,190605
11305,21,0.051326558,2016,2,21,190605
11306,21,0.061345585,2016,3,21,190605
11307,21,0.054322984,2016,4,21,190605
11308,21,0.0015700157,2016,5,21,190605
11309,21,4.6510748e-05,2016,6,21,190605
11310,21,0.0008453711,2016,7,21,190605
11311,21,0.0002700913,2016,8,21,190605
11312,21,0.008003454,2016,9,21,190605
11313,21,0.0133508695,2016,10,21,190605
11314,21,0.023979457,2016,11,21,190605
11315,21,0.032222856,2016,12,21,190605
11316,21,0.048510473,2017,1,21,190605
11317,21,0.066369005,2017,2,21,190605
11318,21,0.07462379,2017,3,21,190605
11319,21,0.07337691,2017,4,21,190605
11320,21,0.0055602985,2017,5,21,190605
11321,21,0.0,2017,6,21,190605
11322,21,0.0,2017,7,21,190605
11323,21,0.011802867,2017,8,21,190605
11324,21,0.0060026045,2017,9,21,190605
11325,21,0.016718525,2017,10,21,190605
11326,21,0.043117452,2017,11,21,190605
11327,21,0.052603655,2017,12,21,190605
11328,21,0.06935397,2018,1,21,190605
11329,21,0.082491815,2018,2,21,190605
11330,21,0.09260305,2018,3,21,190605
11331,21,0.101173684,2018,4,21,190605
11332,21,0.01819957,2018,5,21,190605
11333,21,3.263912e-06,2018,6,21,190605
11334,21,0.0,2018,7,21,190605
11335,21,0.005233951,2018,8,21,190605
11336,21,0.008053224,2018,9,21,190605
11337,21,0.027538087,2018,10,21,190605
11338,21,0.033624746,2018,11,21,190605
11339,21,0.03988439,2018,12,21,190605
11340,21,0.05086145,2019,1,21,190605
