# SKAGWAY_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
76,1384.50,1667.00,1762.50,1477.50,1407.98,1656.00,1552.00,1530.50,1639.50,1433.00,1563.00,1466.00,1186.50,1502.00,1645.00,1805.00,1304.50,1267.50,1441.00,1351.00,1600.00,1329.00,1513.50,1233.50,1604.00,1753.00,2044.50,1574.00,1536.00,1766.81,1519.50,1430.81,1545.50
77,1418.00,1696.50,1793.00,1511.50,1434.98,1680.50,1579.50,1566.00,1672.00,1460.00,1593.50,1493.00,1224.00,1527.00,1678.50,1836.50,1332.00,1292.50,1467.00,1384.00,1628.00,1361.00,1540.50,1262.50,1640.00,1790.50,2076.00,1608.00,1568.50,1799.31,1554.00,1459.81,1570.50
78,1447.50,1725.00,1821.50,1542.00,1463.98,1707.00,1609.00,1598.00,1708.00,1488.50,1621.00,1519.00,1261.50,1553.50,1711.50,1873.00,1362.50,1319.50,1491.50,1416.50,1660.50,1389.50,1565.50,1288.50,1672.00,1829.50,2110.00,1641.00,1605.00,1832.81,1587.00,1492.81,1601.00
79,1475.00,1751.00,1854.50,1569.50,1493.48,1733.00,1637.50,1630.00,1738.50,1515.50,1647.00,1543.00,1301.50,1581.00,1744.00,1904.50,1394.50,1350.50,1523.00,1448.00,1690.50,1420.50,1592.50,1311.50,1701.50,1866.00,2147.50,1674.00,1639.00,1867.31,1617.50,1522.31,1638.00
80,1503.00,1781.00,1889.50,1598.00,1523.48,1757.50,1673.50,1660.00,1766.00,1542.00,1671.00,1569.00,1342.50,1610.00,1784.00,1938.50,1424.00,1379.50,1554.50,1477.50,1727.00,1451.50,1624.50,1336.50,1730.00,1904.50,2183.00,1706.50,1668.50,1905.31,1647.50,1553.31,1671.50
81,1529.50,1812.50,1919.50,1629.00,1551.48,1784.50,1711.00,1691.50,1794.50,1569.50,1697.00,1596.50,1384.00,1643.50,1824.00,1969.00,1454.00,1406.50,1582.50,1506.50,1757.50,1479.00,1659.00,1367.00,1760.50,1942.50,2218.00,1739.00,1697.50,1944.31,1677.50,1581.81,1704.00
82,1553.50,1842.50,1951.50,1665.50,1581.98,1816.50,1748.50,1721.50,1820.50,1596.00,1724.50,1623.00,1414.00,1675.00,1857.50,2004.00,1492.50,1436.50,1611.50,1535.00,1788.50,1506.50,1689.50,1397.00,1790.00,1984.50,2253.50,1771.50,1726.50,1979.31,1708.50,1609.81,1736.00
83,1579.00,1873.50,1992.50,1704.00,1613.48,1845.00,1778.50,1754.50,1851.50,1621.00,1751.50,1650.00,1444.00,1705.00,1892.00,2037.50,1532.00,1470.00,1645.50,1563.50,1821.00,1534.00,1717.00,1431.00,1821.00,2025.50,2288.50,1805.50,1759.50,2009.81,1742.50,1638.31,1767.50
84,1603.00,1902.00,2028.50,1745.00,1648.48,1874.50,1809.50,1790.00,1891.00,1649.50,1776.00,1677.00,1474.00,1736.00,1926.00,2071.50,1562.50,1503.00,1682.00,1595.00,1856.00,1566.50,1749.50,1469.50,1852.00,2061.50,2323.00,1839.00,1791.00,2040.81,1775.50,1665.31,1796.50
85,1630.00,1928.00,2060.00,1778.00,1682.48,1902.00,1839.50,1822.50,1927.50,1674.50,1801.00,1703.50,1506.00,1765.00,1959.50,2104.50,1601.50,1533.00,1718.00,1630.50,1895.50,1599.00,1779.00,1501.00,1882.00,2098.50,2357.50,1871.50,1821.00,2076.81,1808.00,1699.81,1826.00
